latitude,longitude
71.42804731093219,203.4163548455797
71.4585178061062,203.514765498655
71.48696778728274,203.62665016795452
71.51355317306657,203.7333270071924
71.53294947327116,203.85482116828712
71.55173485816151,203.9762280275416
71.56609846002607,204.1158589441765
71.59054524459783,204.24073767923235
71.60079439226142,204.38001723803174
71.62399019772242,204.50449413062947
71.64458771118197,204.63326854573052
71.66266850407345,204.77097572034805
71.6796472145585,204.90842882513968
71.69922689784111,205.03508960332633
71.73191854570506,205.1370435233505
71.75797682950233,205.24711366082133
71.78286716862277,205.37025922601632
71.79198907359793,205.5147209513012
71.81452501292918,205.64272096401507
71.83675647924593,205.76308394325827
71.85974676530145,205.88877101679088
71.88006974992929,206.01305701485518
71.89658742345677,206.15246781032286
71.9099369465942,206.28441052916173
71.92056249311588,206.4237971510774
71.93777245781217,206.55935952877368
71.94756085713364,206.6999707723521
71.94196609818125,206.84370748450016
71.93207176277262,206.98899053577887
71.92175386389187,207.13257440645975
71.90904187944214,207.27664805264394
71.9013802999521,207.4166410267659
71.90247448907533,207.5602643742925
71.9089773811599,207.7054368421472
71.9357175910569,207.82954355900458
71.9466382898433,207.97281482399393
71.96993209523414,208.0978584704853
71.96788476055946,208.24537206365355
71.96173734887022,208.38579358149076
71.9923765731844,208.49065857199872
72.01720038787593,208.60673296597977
72.03694985432195,208.73551223565292
72.05286940054458,208.86812892979026
72.07686879783604,208.9870429798269
72.10629428596066,209.09623794133188
72.11548581925001,209.23955226339177
72.11658587517587,209.38767283779924
72.13297608020166,209.52102286513437
72.15730278918109,209.64545710968565
72.18938688325271,209.74211659672173
72.21967281341361,209.84155301629613
72.25118696140096,209.9384544868927
72.2829966475152,210.04336149577475
72.31971121700306,210.1252764102735
72.35554021950135,210.21558812918173
72.38920524051615,210.30359708610902
72.42431543927711,210.39866598621822
72.45406273243105,210.51439129037297
72.49230720967019,210.60273458087306
72.53017180936742,210.68380629147413
72.56692505289173,210.7799759469957
72.60203423830578,210.88247985622525
72.63340415582796,210.99829904048264
72.6649415791793,211.0966097562517
72.70442813403103,211.1537282132887
72.73158937299507,211.27425987513402
72.77130344857495,211.34995548823304
72.80460432009083,211.45605680730296
72.83450760869299,211.57819086546178
72.87869917365362,211.6193089642889
72.92251064318413,211.67466783442586
72.96031481173772,211.75542238765715
72.99949046345377,211.8347103591725
73.02696268543863,211.9568467572362
73.05497352559371,212.0775840637923
73.08127934697009,212.20493393502215
73.10532360884386,212.32657688660802
73.13524655969466,212.4425819309618
73.1572141844692,212.57431852883283
73.19117035325249,212.68480342043597
73.22900707465747,212.7731673685712
73.26275506911783,212.8656524690307
73.30359112382328,212.94097996077372
73.33447413771184,213.05750349498376
73.37579708258372,213.1206817714278
73.41288944578393,213.21576964108493
73.4488887776927,213.30522586836773
73.48862683452303,213.36630686293287
73.52596778349393,213.4557488362894
73.56896537398367,213.4980221266002
73.59929032992507,213.61264147670929
73.6356570192265,213.70656865046521
73.67498905024416,213.79003815482938
73.71317857873649,213.87125381579392
73.74804595067086,213.97792536749344
73.77783780171241,214.0892639331536
73.80331057268155,214.22435229078908
73.83616514447131,214.33374345642127
73.87849222518503,214.38199823503163
73.9171804168996,214.47411311157782
73.95260942318703,214.578000699694
73.99273722125625,214.65468681530788
74.03431318277114,214.7326306065392
74.07175016509714,214.8140377422974
74.11290997915532,214.89539621739152
74.15589425818649,214.90508204894934
74.19902568611352,214.94134972725834
74.24472474175649,214.9699803305444
74.28750042062185,215.02016130982787
74.33066583777853,215.02852090327343
74.37394130083185,214.9857402842869
74.41971428206502,214.95870805025476
74.46281669061034,214.9662067341664
74.50717684581717,215.0244562952011
74.55277301438124,215.0297827407497
74.59883889769954,215.02612904643726
74.641684793434,215.06508960093655
74.68105505369749,215.1295538070984
74.72749117057083,215.15135924519595
74.77077829706836,215.16370849959202
74.81357297413086,215.1308193191173
74.85988551555226,215.12857159634015
74.90590169574857,215.14240047077234
74.95219360240829,215.11716630434734
74.99790218508787,215.1224220492628
75.0403322734811,215.17821652581503
75.07974844214479,215.24621139102737
75.12120281436205,215.29399540959477
75.16600785874927,215.33725160684108
75.21186486680587,215.35013557095613
75.25712911262153,215.38555842145055
75.29985222305721,215.437622419759
75.3434951652939,215.48690651995474
75.384749398073,215.53644365027526
75.43029830251977,215.56916578026437
75.470773241775,215.6244164850277
75.50808372755635,215.51312689886228
75.52087237769015,215.3474939895081
75.53796546995476,215.17975104464782
75.552037195015,215.00924660934012
75.58027472070202,214.86445073528867
75.60322467100468,214.70076451576836
75.62403439417562,214.54846937699887
75.64603653803927,214.3865817960615
75.65575474560264,214.2101897122368
75.67012538057732,214.04253287383494
75.6916165327018,213.8750237396931
75.70829763381764,213.70120947319145
75.73087967323316,213.54568506289817
75.75113062038304,213.38935672204641
75.7815176848465,213.25637863964343
75.79614698282155,213.07907464653002
75.8082891141156,212.90085380596454
75.8235029281048,212.71973612629054
75.8370530609877,212.5397775368836
75.85403500727261,212.37643668957395
75.86493473617884,212.2024032784285
75.87381552790083,212.02652657971723
75.89116026050718,211.86373257936424
75.91526160145722,211.713981564174
75.94108651121753,211.5611040304027
75.96404840226197,211.39539379725255
75.98458753890466,211.23314209625
75.99637043376674,211.0514922841649
76.02884794847783,210.9175834189478
76.06070526873457,210.78564840712886
76.09245365861904,210.6651456544275
76.10482238782308,210.4931602226811
76.13220039340086,210.35157725237826
76.16829880434771,210.2352593625039
76.19931158222833,210.09964369246202
76.23222082196529,209.98198162213902
